month,horizon,cost_ratio,policy,n,events,tp,fp,fn,tn,recall,precision,false_alarm_rate,alarm_share,total_cost,cost_per_100
2025-11,0,50,always_alarm,41,9,9,32,0,0,1.0,0.21951219512195122,1.0,1.0,32.0,78.04878048780488
2025-12,0,50,always_alarm,36,5,5,31,0,0,1.0,0.1388888888888889,1.0,1.0,31.0,86.11111111111111
2025-01,0,50,never_alarm,31,1,0,0,1,30,0.0,,0.0,0.0,50.0,161.29032258064515
2025-02,0,50,never_alarm,29,8,0,0,8,21,0.0,,0.0,0.0,400.0,1379.310344827586
2025-03,0,50,never_alarm,33,12,0,0,12,21,0.0,,0.0,0.0,600.0,1818.1818181818182
2025-04,0,50,never_alarm,31,5,0,0,5,26,0.0,,0.0,0.0,250.0,806.4516129032259
2025-05,0,50,never_alarm,34,4,0,0,4,30,0.0,,0.0,0.0,200.0,588.2352941176471
2025-06,0,50,never_alarm,32,2,0,0,2,30,0.0,,0.0,0.0,100.0,312.5
2025-07,0,50,never_alarm,33,1,0,0,1,32,0.0,,0.0,0.0,50.0,151.5151515151515
2025-08,0,50,never_alarm,31,5,0,0,5,26,0.0,,0.0,0.0,250.0,806.4516129032259
2025-09,0,50,never_alarm,32,7,0,0,7,25,0.0,,0.0,0.0,350.0,1093.75
2025-10,0,50,never_alarm,44,13,0,0,13,31,0.0,,0.0,0.0,650.0,1477.2727272727273
2025-11,0,50,never_alarm,41,9,0,0,9,32,0.0,,0.0,0.0,450.0,1097.5609756097563
2025-12,0,50,never_alarm,36,5,0,0,5,31,0.0,,0.0,0.0,250.0,694.4444444444445
2025-01,60,1,logistic_empirical,31,1,0,0,1,30,0.0,,0.0,0.0,1.0,3.225806451612903
2025-02,60,1,logistic_empirical,30,8,0,0,8,22,0.0,,0.0,0.0,8.0,26.666666666666668
2025-03,60,1,logistic_empirical,32,12,0,0,12,20,0.0,,0.0,0.0,12.0,37.5
2025-04,60,1,logistic_empirical,31,5,0,0,5,26,0.0,,0.0,0.0,5.0,16.129032258064516
2025-05,60,1,logistic_empirical,34,4,0,0,4,30,0.0,,0.0,0.0,4.0,11.76470588235294
2025-06,60,1,logistic_empirical,31,2,0,0,2,29,0.0,,0.0,0.0,2.0,6.451612903225806
2025-07,60,1,logistic_empirical,33,1,0,0,1,32,0.0,,0.0,0.0,1.0,3.0303030303030303
2025-08,60,1,logistic_empirical,33,5,0,0,5,28,0.0,,0.0,0.0,5.0,15.151515151515152
2025-09,60,1,logistic_empirical,32,7,0,0,7,25,0.0,,0.0,0.0,7.0,21.875
2025-10,60,1,logistic_empirical,44,13,0,0,13,31,0.0,,0.0,0.0,13.0,29.545454545454547
2025-11,60,1,logistic_empirical,41,9,0,0,9,32,0.0,,0.0,0.0,9.0,21.951219512195124
2025-12,60,1,logistic_empirical,37,5,0,0,5,32,0.0,,0.0,0.0,5.0,13.513513513513514
2025-01,60,1,logistic_bayes,31,1,0,0,1,30,0.0,,0.0,0.0,1.0,3.225806451612903
2025-02,60,1,logistic_bayes,30,8,0,0,8,22,0.0,,0.0,0.0,8.0,26.666666666666668
2025-03,60,1,logistic_bayes,32,12,2,0,10,20,0.16666666666666666,1.0,0.0,0.0625,10.0,31.25
2025-04,60,1,logistic_bayes,31,5,0,2,5,24,0.0,0.0,0.07692307692307693,0.06451612903225806,7.0,22.58064516129032
2025-05,60,1,logistic_bayes,34,4,0,0,4,30,0.0,,0.0,0.0,4.0,11.76470588235294
2025-06,60,1,logistic_bayes,31,2,0,0,2,29,0.0,,0.0,0.0,2.0,6.451612903225806
2025-07,60,1,logistic_bayes,33,1,0,0,1,32,0.0,,0.0,0.0,1.0,3.0303030303030303
