sample_time,origin,actual,decision_status,abstain_reason,selected_candidate,forecast_status,forecast_reasons,forecast,forecast_lower,forecast_upper,exceedance_probability,alarm,alarm_probability,nowcast_at_origin,nowcast_at_sample,baseline_source,baseline_sulfur,previous_lab,hold_predicted,hold_feasible,selected_predicted,selected_exceedance,selected_dT6,gate_reasons
2026-01-17 10:00:00,2026-01-17 07:00:00,9.899999618530273,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,9.089422195947645,6.66572201680454,10.921567937395308,0.25852289192871836,True,0.2,9.044263804496131,9.255455575589309,model.nowcast,9.044263804496131,9.399999618530273,9.089422195947645,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
2026-01-18 10:00:00,2026-01-18 07:00:00,9.199999809265137,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,9.221138139820887,6.762315820911417,11.079833732342221,0.29413190170511727,True,0.2,9.519117883719238,8.780693026472958,model.nowcast,9.519117883719238,9.899999618530273,9.221138139820887,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
2026-01-18 14:30:00,2026-01-18 11:30:00,9.600000381469727,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки; Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,9.142552680324416,6.704685223908247,10.985407880370598,0.2746509311172568,True,0.2,8.771389446600868,8.687294494628851,model.nowcast,8.771389446600868,9.899999618530273,9.142552680324416,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-01-18 22:00:00,2026-01-18 19:00:00,7.099999904632568,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,9.15610608783452,6.714624606730963,11.001693234677365,0.28104217304124346,True,0.2,8.722158477578027,8.75009138922146,model.nowcast,8.722158477578027,9.600000381469727,9.15610608783452,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
2026-01-19 10:00:00,2026-01-19 07:00:00,7.599999904632568,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.610448936728545,6.3144672801876425,10.346048517350187,0.15297567219643138,False,0.2,8.433448155896418,8.424168768129112,model.nowcast,8.433448155896418,7.099999904632568,8.610448936728545,False,,,,cetane: измерение не свежее (stale)
2026-01-19 17:44:10,2026-01-19 14:44:10,7.0,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.457815053573853,6.202533318542842,10.162648375021488,0.12427504733704453,False,0.2,8.201161510855602,7.813179951107076,model.nowcast,8.201161510855602,7.599999904632568,8.457815053573853,False,,,,cetane: измерение не свежее (stale)
2026-01-19 22:00:00,2026-01-19 19:00:00,9.899999618530273,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.536504226531488,6.26023997374714,10.257198845872916,0.13894163312670138,False,0.2,8.352200434324882,8.523450218077954,model.nowcast,8.352200434324882,7.599999904632568,8.536504226531488,False,,,,cetane: измерение не свежее (stale)
2026-01-20 05:30:00,2026-01-20 02:30:00,7.099999904632568,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.130816293281208,5.962728984564138,9.76973680165741,0.07741475001369691,False,0.2,7.683240951745761,7.897673960249683,model.nowcast,7.683240951745761,9.899999618530273,8.130816293281208,False,,,,cetane: измерение не свежее (stale)
2026-01-20 10:00:00,2026-01-20 07:00:00,8.0,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.349002306816429,6.122735559550712,10.03190235172689,0.10567288852047962,False,0.2,8.159185802282332,7.838516757403493,model.nowcast,8.159185802282332,9.899999618530273,8.349002306816429,False,,,,cetane: измерение не свежее (stale)
2026-01-21 10:00:00,2026-01-21 07:00:00,9.899999618530273,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.306904030972198,6.09186281559461,9.981318368524422,0.0979466416540471,False,0.2,8.659237313558998,9.45110780213319,model.nowcast,8.659237313558998,8.0,8.306904030972198,False,,,,cetane: измерение не свежее (stale)
2026-01-22 10:00:00,2026-01-22 07:00:00,9.199999809265137,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.723611158800358,6.3974547241498,10.482020735348259,0.17644705548913797,False,0.2,9.192105793409786,9.26110601651009,model.nowcast,9.192105793409786,9.899999618530273,8.723611158800358,False,,,,cetane: измерение не свежее (stale)
2026-01-23 10:00:00,2026-01-23 07:00:00,8.5,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,8.888203054797028,6.518158086946804,10.679789255207945,0.2117159226319566,True,0.2,9.390642173680241,9.179726878008406,model.nowcast,9.390642173680241,9.199999809265137,8.888203054797028,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
2026-01-24 10:00:00,2026-01-24 07:00:00,9.600000381469727,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.626672883024401,6.3263651009393245,10.36554270827487,0.15675111507743156,False,0.2,9.47751480677268,8.825485409066275,model.nowcast,9.47751480677268,8.5,8.626672883024401,False,,,,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-01-25 10:00:00,2026-01-25 07:00:00,7.400000095367432,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,8.984874433282023,6.589051981197812,10.795946586770368,0.24012501118140916,True,0.2,9.263102732909582,8.366761278344248,model.nowcast,9.263102732909582,9.600000381469727,8.984874433282023,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
2026-01-26 10:00:00,2026-01-26 07:00:00,8.199999809265137,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.598158640459097,6.305454199194129,10.33128087835358,0.1501108826608879,False,0.2,9.032973895146421,8.857999727688048,model.nowcast,9.032973895146421,7.400000095367432,8.598158640459097,False,,,,cetane: измерение не свежее (stale)
2026-01-27 10:00:00,2026-01-27 07:00:00,8.0,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.506048878343252,6.237905563421445,10.220604643609636,0.13081865571038287,False,0.2,8.657888952051298,8.806060050407151,model.nowcast,8.657888952051298,8.199999809265137,8.506048878343252,False,,,,cetane: измерение не свежее (stale)
2026-01-28 10:00:00,2026-01-28 07:00:00,7.699999809265137,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.569226627098987,6.284236925500873,10.2965170679962,0.14503365709478622,False,0.2,9.014324873421057,8.629254168631345,model.nowcast,9.014324873421057,8.0,8.569226627098987,False,,,,cetane: измерение не свежее (stale)
2026-01-29 10:00:00,2026-01-29 07:00:00,9.0,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.379565406208846,6.145148989153823,10.068626024496814,0.11187175048466291,False,0.2,9.02297279082996,8.777366031048293,model.nowcast,9.02297279082996,7.699999809265137,8.379565406208846,False,,,,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-01-30 10:00:00,2026-01-30 07:00:00,8.5,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.49134282986695,6.227120892075407,10.202934311649901,0.12852730579000804,False,0.2,8.540421046955773,8.675811603633822,model.nowcast,8.540421046955773,9.0,8.49134282986695,False,,,,cetane: измерение не свежее (stale)
