at,status,cause,selected,forecast_status,forecast_h,hold_probability,alarm,baseline_sulfur,cetane_last,cetane_lower_bound,t95,selected_sulfur,selected_probability,selected_loss,dT6,dF9_pct,dP13,additive_pct,conflicts,reason,consistency_failed,oracle_admissible_points,oracle_grid_points,oracle_best_loss,oracle_best_probability,oracle_best_changes
2026-05-04T09:00:00,recommendation,recommendation,hold,ok,8.320700583466662,0.10160110117073662,False,8.679159503107336,51.70000076293945,48.85610061417232,354.0,8.329936730257595,0.10160110117073662,0.28623944520081646,0.0,0.0,0.0,0.55,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1375.0,4725.0,0.27814080043542627,0.09915598903249434,"{""temperature"": 6.0, ""feed_rate_pct"": 3.0, ""pressure"": 0.1}"
2026-05-04T15:00:00,recommendation,recommendation,hold,ok,8.802603153926489,0.18787564090051734,False,8.5110547275177,51.70000076293945,48.84939592868124,354.0,8.809188836579894,0.18787564090051734,0.382891496916895,0.0,0.0,0.0,0.55,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,816.0,4725.0,0.3655539581647685,0.10200560989881613,"{""temperature"": 6.0, ""feed_rate_pct"": 0.0, ""pressure"": 0.0}"
2026-05-04T21:00:00,recommendation,recommendation,hold,ok,8.118816292540629,0.07727266417150003,False,7.246139416721485,51.70000076293945,48.84270697579839,354.0,8.129162802931656,0.07727266417150003,0.24038559446561614,0.0,0.0,0.0,0.55,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1684.0,4725.0,0.21588786342797633,0.09888040331703829,"{""temperature"": 5.5, ""feed_rate_pct"": 4.0, ""pressure"": 0.0}"
2026-05-05T03:00:00,recommendation,recommendation,corrective_optimum,ok,9.071578191090884,0.2568297477420993,True,9.387295963069317,51.70000076293945,48.83603364529067,354.0,8.599324511039883,0.15038281538819676,0.4192680884419729,6.0,0.0,0.0,0.55,economy_vs_quality:quality_priority;stability_vs_quality:corrective_action,,0,640.0,4725.0,0.4192680884419729,0.15038281538819676,"{""temperature"": 6.0, ""feed_rate_pct"": 0.0, ""pressure"": 0.0}"
2026-05-05T09:00:00,recommendation,recommendation,economic_optimum,ok,7.846718725568141,0.06071601969436147,False,6.630284431009546,51.70000076293945,48.82937582820624,354.0,8.283495174902443,0.09484781271282527,0.1484101021987132,6.0,6.0,0.0,0.55,economy_vs_quality:quality_priority,,0,2133.0,4725.0,0.1484101021987132,0.09484781271282527,"{""temperature"": 6.0, ""feed_rate_pct"": 6.0, ""pressure"": 0.0}"
2026-05-05T15:00:00,recommendation,recommendation,hold,ok,8.400374201401688,0.1172632042738665,False,9.360485872412669,51.70000076293945,48.82273341685382,354.0,8.40917214329398,0.1172632042738665,0.2948320284865477,0.0,0.0,0.0,0.55,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1256.0,4725.0,0.28406806267163554,0.09618366146747426,"{""temperature"": 5.5, ""feed_rate_pct"": 2.0, ""pressure"": 0.0}"
2026-05-05T21:00:00,recommendation,recommendation,hold,ok,8.715268143042959,0.1761949435529172,False,10.159429095451884,51.70000076293945,48.81610630478235,354.0,8.722334168256223,0.1761949435529172,0.3757160067090022,0.0,0.0,0.0,0.55,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,878.0,4725.0,0.35602932087316086,0.1004455948842441,"{""temperature"": 5.0, ""feed_rate_pct"": 0.0, ""pressure"": 0.0}"
2026-05-06T03:00:00,recommendation,recommendation,economic_optimum,ok,7.903299972509894,0.06354143285243674,False,8.142292466950765,51.70000076293945,48.80949438676108,354.0,8.274364884542754,0.09363678415248078,0.1807990605283153,5.0,5.0,0.0,0.55,economy_vs_quality:quality_priority,,0,2031.0,4725.0,0.17988233877977938,0.09890340675365217,"{""temperature"": 4.5, ""feed_rate_pct"": 5.0, ""pressure"": 0.0}"
2026-05-06T09:00:00,recommendation,recommendation,economic_optimum,ok,7.971880573527794,0.06693923305267568,False,8.245764273117146,51.70000076293945,48.80289755876007,354.0,8.269580022637962,0.0930015931973951,0.19157290514770015,6.0,5.0,0.0,0.55,economy_vs_quality:quality_priority,,0,1921.0,4725.0,0.19065998342475093,0.09827125581903584,"{""temperature"": 5.5, ""feed_rate_pct"": 5.0, ""pressure"": 0.0}"
2026-05-06T15:00:00,recommendation,recommendation,economic_optimum,ok,7.740618827522111,0.054112035987181506,False,7.697030397903915,51.70000076293945,48.79631571793112,354.0,8.314974838730365,0.09901301893510395,0.140993585468117,6.0,7.0,0.0,0.6,,,0,2321.0,4725.0,0.140993585468117,0.09901301893510395,"{""temperature"": 6.0, ""feed_rate_pct"": 7.0, ""pressure"": 0.0}"
2026-05-06T21:00:00,recommendation,recommendation,hold,ok,8.318618860381722,0.1013381823970887,False,9.117285337632477,51.70000076293945,48.789748762589035,354.0,8.328707147219433,0.1013381823970887,0.29770935787498215,0.0,0.0,0.0,0.6,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1378.0,4725.0,0.28843065859986144,0.09996286118367248,"{""temperature"": 6.0, ""feed_rate_pct"": 3.0, ""pressure"": 0.05}"
2026-05-07T03:00:00,recommendation,recommendation,economic_optimum,ok,7.846048874102013,0.060736720284655044,False,7.952861574625379,51.70000076293945,48.78319659219329,354.0,8.283615354024548,0.09486374419630927,0.18143894655734227,6.0,6.0,0.0,0.6,economy_vs_quality:quality_priority,,0,2133.0,4725.0,0.18143894655734227,0.09486374419630927,"{""temperature"": 6.0, ""feed_rate_pct"": 6.0, ""pressure"": 0.0}"
2026-05-07T09:00:00,recommendation,recommendation,economic_optimum,ok,8.032034399645836,0.06994416361300348,False,8.390285018558096,51.70000076293945,48.77665910733011,354.0,8.321094258082953,0.09982087405147722,0.22350914767535715,6.0,5.0,0.1,0.6,economy_vs_quality:quality_priority,,0,1819.0,4725.0,0.22350914767535715,0.09982087405147722,"{""temperature"": 6.0, ""feed_rate_pct"": 5.0, ""pressure"": 0.1}"
2026-05-07T15:00:00,recommendation,recommendation,hold,ok,8.147833822627364,0.07982761290872686,False,7.607221292043944,51.70000076293945,48.77013620969482,357.0,8.1589468196916,0.07982761290872686,0.2573662247283122,0.0,0.0,0.0,0.6,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1642.0,4725.0,0.2359353809547654,0.09784367964662222,"{""temperature"": 6.0, ""feed_rate_pct"": 4.0, ""pressure"": 0.0}"
2026-05-07T21:00:00,recommendation,recommendation,hold,ok,8.524423122396305,0.13808213802443703,False,8.50307852859199,51.70000076293945,48.763627802074645,357.0,8.533276583661928,0.13808213802443703,0.3400662706146128,0.0,0.0,0.0,0.6,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1086.0,4725.0,0.33019549485246125,0.09689664773796569,"{""temperature"": 5.0, ""feed_rate_pct"": 1.0, ""pressure"": 0.0}"
2026-05-08T03:00:00,recommendation,recommendation,hold,ok,8.070257748204703,0.07319354969109115,False,7.467429695228669,51.70000076293945,48.75713378833178,357.0,8.081836201715475,0.07319354969109115,0.26381131093336146,0.0,0.0,0.0,0.6,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1757.0,4725.0,0.23567831616084267,0.09737629034254192,"{""temperature"": 5.0, ""feed_rate_pct"": 4.0, ""pressure"": 0.0}"
2026-05-08T09:00:00,recommendation,recommendation,hold,ok,8.553266355105972,0.1437605030243989,False,8.523105839775681,51.70000076293945,48.75065407338681,357.0,8.561946756975336,0.1437605030243989,0.3391482184291217,0.0,0.0,0.0,0.6,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1049.0,4725.0,0.3263244403313304,0.09550148054616592,"{""temperature"": 5.5, ""feed_rate_pct"": 1.0, ""pressure"": 0.0}"
2026-05-08T15:00:00,recommendation,recommendation,economic_optimum,ok,7.1110965159380575,0.026058074604119907,False,7.170100596754445,51.70000076293945,48.74418856320251,345.0,8.252025211292688,0.0906680381547108,-0.02578143014938472,3.0,10.0,0.0,0.6,,,0,3655.0,4725.0,-0.026683683417991377,0.09594623553982562,"{""temperature"": 2.5, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-08T21:00:00,recommendation,recommendation,economic_optimum,ok,7.8673820128994825,0.061803778424796896,False,8.933746900233427,51.70000076293945,48.73773716476789,345.0,8.307272356157192,0.09799533017243023,0.16433713324015006,6.0,6.0,0.0,0.6,economy_vs_quality:quality_priority,,0,2096.0,4725.0,0.16433713324015006,0.09799533017243023,"{""temperature"": 6.0, ""feed_rate_pct"": 6.0, ""pressure"": 0.0}"
2026-05-09T03:00:00,recommendation,recommendation,economic_optimum,ok,6.758445032293271,0.016689750371695067,False,6.106374470437304,51.70000076293945,48.73129978608259,345.0,8.072498018116129,0.07238586376440959,-0.09077908562014711,0.0,10.0,0.0,0.6,,,0,4174.0,4725.0,-0.09077908562014711,0.07238586376440959,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-09T09:00:00,recommendation,recommendation,hold,ok,8.731197620605181,0.17944496677395783,False,9.13446924574635,51.70000076293945,48.72487633614156,345.0,8.73881043488155,0.17944496677395783,0.38600810646459477,0.0,0.0,0.0,0.6,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,864.0,4725.0,0.36573375274209013,0.09722548379595419,"{""temperature"": 5.5, ""feed_rate_pct"": 0.0, ""pressure"": 0.0}"
2026-05-09T15:00:00,recommendation,recommendation,economic_optimum,ok,6.685033086182485,0.01542269804079166,False,6.981504781225912,51.70000076293945,48.718466724920084,352.0,7.985464230032015,0.06705970649200033,-0.09302094136712521,0.0,10.0,0.0,0.6,,,0,4247.0,4725.0,-0.09302094136712521,0.06705970649200033,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-09T21:00:00,recommendation,recommendation,economic_optimum,ok,6.009282652697808,0.010000000000000009,False,5.381652230674073,51.70000076293945,48.71207086335903,352.0,7.184325952933405,0.028194805796633693,-0.1501658463158581,0.0,10.0,0.0,0.6,,,0,4692.0,4725.0,-0.1501658463158581,0.028194805796633693,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-10T03:00:00,recommendation,recommendation,economic_optimum,ok,4.484534350577348,0.010000000000000009,False,3.245168424460619,51.70000076293945,48.70568866335042,352.0,6.314664792236061,0.010000000000000009,-0.20022202313638815,-6.0,10.0,0.0,0.6,,,0,4725.0,4725.0,-0.20022202313638815,0.010000000000000009,"{""temperature"": -6.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-10T09:00:00,recommendation,recommendation,economic_optimum,ok,5.499197961910437,0.010000000000000009,False,5.107668217064455,51.70000076293945,48.69932003772328,352.0,6.9630072831275065,0.01984377889048783,-0.16785281404956684,-2.0,10.0,0.0,0.6,,,0,4725.0,4725.0,-0.16785281404956684,0.01984377889048783,"{""temperature"": -2.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-10T15:00:00,recommendation,recommendation,economic_optimum,ok,6.754628341024016,0.016624213148750955,False,7.046015860109594,51.70000076293945,48.692964900229725,350.0,8.067973126505033,0.07199415696796263,-0.08445413808851424,0.0,10.0,0.0,0.6,,,0,4178.0,4725.0,-0.08445413808851424,0.07199415696796263,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-10T21:00:00,recommendation,recommendation,economic_optimum,ok,6.306496793926704,0.010000000000000009,False,5.876652249958601,51.70000076293945,48.68662316553135,350.0,7.536689211963206,0.03898708196383016,-0.13348145886038662,0.0,10.0,0.0,0.6,,,0,4549.0,4725.0,-0.13348145886038662,0.03898708196383016,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-11T03:00:00,recommendation,recommendation,economic_optimum,ok,6.981138247677672,0.021055177119457258,False,7.275446302908545,51.70000076293945,48.68029474918586,350.0,8.256992734280795,0.09132887251957933,-0.0520034105473377,1.0,10.0,0.0,0.6,,,0,3886.0,4725.0,-0.05290962359467921,0.09660390208170622,"{""temperature"": 0.5, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-11T09:00:00,recommendation,recommendation,economic_optimum,ok,6.679735028461771,0.015330723477280261,False,6.709558167548327,51.70000076293945,48.67397956763394,350.0,7.979183099271278,0.06674810000677445,-0.0966374274251236,0.0,10.0,0.0,0.6,,,0,4253.0,4725.0,-0.0966374274251236,0.06674810000677445,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-05-11T15:00:00,abstain,no_admissible_option:cetane,,ok,7.400365775896557,0.03547169339739786,False,7.573921466594481,51.70000076293945,48.667677538186396,350.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.34 мг/кг, P(S > 10) = 3% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-11T21:00:00,abstain,no_admissible_option:cetane,,ok,7.327034679858275,0.033321375039174095,False,7.514224541886039,51.70000076293945,48.66138857901151,350.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.33 мг/кг, P(S > 10) = 3% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-12T03:00:00,abstain,no_admissible_option:cetane,,ok,7.191074797707642,0.029092064642720517,False,7.144483284734903,51.70000076293945,48.65511260912264,350.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.13 мг/кг, P(S > 10) = 3% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-12T09:00:00,abstain,no_admissible_option:cetane,,ok,7.389441553281582,0.03515270113086044,False,7.641555372023553,51.70000076293945,48.64884954836608,350.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.39 мг/кг, P(S > 10) = 3% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-12T15:00:00,abstain,no_admissible_option:cetane,,ok,7.592316835030087,0.04292748575114258,False,7.058721289780824,51.70000076293945,48.64259931740909,350.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.53 мг/кг, P(S > 10) = 4% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-12T21:00:00,abstain,no_admissible_option:cetane,,ok,7.156232817108094,0.027774462459554616,False,6.219188815019109,51.70000076293945,48.636361837728174,350.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.16 мг/кг, P(S > 10) = 3% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-13T03:00:00,abstain,no_admissible_option:cetane,,ok,7.058143222745474,0.024030607035496754,False,5.548301210544256,51.70000076293945,48.63013703159757,350.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.00 мг/кг, P(S > 10) = 2% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-13T09:00:00,abstain,no_admissible_option:cetane,,ok,7.176567546770397,0.028544221878015752,False,5.72051105117409,51.70000076293945,48.62392482207796,350.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.11 мг/кг, P(S > 10) = 3% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-13T15:00:00,abstain,no_admissible_option:cetane,,ok,6.1730176201073,0.010000000000000009,False,4.812052379591925,51.70000076293945,48.61772513300538,354.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 6.18 мг/кг, P(S > 10) = 1% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-13T21:00:00,abstain,no_forecast,,abstain,,,,4.599999904632568,51.70000076293945,48.611537888980294,354.0,,,,,,,,,Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-05-14T03:00:00,abstain,no_admissible_option:cetane,,ok,7.205129900242715,0.029621788448940256,False,6.899634380173349,51.70000076293945,48.60536301535692,354.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.14 мг/кг, P(S > 10) = 3% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-14T09:00:00,abstain,no_admissible_option:cetane,,ok,8.261594936204608,0.09344163871686229,False,8.460729268111914,51.70000076293945,48.59920043823274,354.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 12%; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 15%; лучший из вариантов (corrective_optimum) даёт 8.19 мг/кг, P(S > 10) = 8% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-14T15:00:00,abstain,forecast_path_unsupported,,ok,9.319438521216988,,True,12.0,51.70000076293945,48.593050084438126,350.0,,,,,,,,economy_vs_quality:quality_priority,Не все горизонты траектории прошли проверку области применимости,0,,,,,
2026-05-14T21:00:00,abstain,no_admissible_option:cetane+sulfur_risk,,ok,9.192442773410498,0.2890803953617712,True,9.24161131960338,51.70000076293945,48.58691188152626,350.0,,,,,,,,economy_vs_quality:quality_priority;stability_vs_quality:abstain,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 29% > 20%; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 33% > 20%; лучший из вариантов (automatic) даёт 8.33 мг/кг, P(S > 10) = 10% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-15T03:00:00,abstain,no_admissible_option:cetane+sulfur_risk,,ok,8.834119187194764,0.19653520342341146,False,8.316605193042552,51.70000076293945,48.580785757763145,350.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 25% > 20%; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 25%; лучший из вариантов (economic_optimum) даёт 8.30 мг/кг, P(S > 10) = 10% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-15T09:00:00,abstain,no_admissible_option:cetane+sulfur_risk,,ok,9.398196381903842,0.334948430762426,True,9.587440943082873,51.70000076293945,48.574671642117835,350.0,,,,,,,,economy_vs_quality:quality_priority;stability_vs_quality:abstain,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 22% > 20%; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 33% > 20%; лучший из вариантов (automatic) даёт 8.40 мг/кг, P(S > 10) = 12% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-15T15:00:00,abstain,no_admissible_option:cetane+sulfur_risk,,ok,8.956864699644056,0.23472521511055322,True,8.627275803064657,51.70000076293945,48.568569464252825,356.0,,,,,,,,economy_vs_quality:quality_priority;stability_vs_quality:abstain,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 23% > 20%; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 28% > 20%; лучший из вариантов (economic_optimum) даёт 8.28 мг/кг, P(S > 10) = 9% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-15T21:00:00,abstain,no_admissible_option:cetane,,ok,7.974915780407053,0.06718934427600276,False,8.21468096351475,51.70000076293945,48.56247915451461,356.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 14%; лучший из вариантов (corrective_optimum) даёт 7.97 мг/кг, P(S > 10) = 7% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-16T03:00:00,abstain,no_admissible_option:cetane,,ok,7.88438870434609,0.06270541845664512,False,7.914526204305079,51.70000076293945,48.55640064392441,356.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 12%; лучший из вариантов (corrective_optimum) даёт 7.88 мг/кг, P(S > 10) = 6% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-16T09:00:00,abstain,no_admissible_option:cetane,,ok,7.994209384338373,0.06813845374482341,False,8.289621958243707,51.70000076293945,48.55033386416905,356.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 14%; лучший из вариантов (corrective_optimum) даёт 7.99 мг/кг, P(S > 10) = 7% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-16T15:00:00,abstain,no_admissible_option:cetane+sulfur_risk,,ok,9.421617950774376,0.34103669202452647,True,10.11963403297177,51.70000076293945,48.544278747592,355.0,,,,,,,,economy_vs_quality:quality_priority;stability_vs_quality:abstain,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 22% > 20%; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 34% > 20%; лучший из вариантов (automatic) даёт 8.42 мг/кг, P(S > 10) = 12% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-16T21:00:00,abstain,no_admissible_option:cetane+sulfur_risk,,ok,8.729164512922715,0.17917190799171412,False,8.593035595646485,51.70000076293945,48.5382352271846,355.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 22% > 20%; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 22%; лучший из вариантов (economic_optimum) даёт 8.30 мг/кг, P(S > 10) = 10% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-17T03:00:00,abstain,no_admissible_option:cetane+sulfur_risk,,ok,8.775088211917671,0.18483584151190113,False,8.656947526509873,51.70000076293945,48.53220323657737,355.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 24% > 20%; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 24%; лучший из вариантов (economic_optimum) даёт 8.29 мг/кг, P(S > 10) = 10% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-17T09:00:00,abstain,shutdown_or_transition,,abstain,,,,9.699999809265137,51.70000076293945,48.52618271003151,355.0,,,,,,,,analyser_disagreement:abstain;economy_vs_quality:quality_priority,Установка в режиме останова: подача F9 -0.0 — 0% от среднего обучения; Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели; Свежие поточные анализаторы серы расходятся; требуется проверка источников,0,,,,,
2026-05-17T15:00:00,abstain,no_forecast,,abstain,,,,9.699999809265137,51.70000076293945,48.520173582430594,355.0,,,,,,,,economy_vs_quality:quality_priority,Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-05-17T21:00:00,abstain,no_forecast,,abstain,,,,9.699999809265137,51.70000076293945,48.51417578927227,355.0,,,,,,,,economy_vs_quality:quality_priority,Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-05-18T03:00:00,abstain,shutdown_or_transition,,abstain,,,,9.699999809265137,51.70000076293945,48.508189266660246,355.0,,,,,,,,economy_vs_quality:quality_priority,Режим пуска/останова или глубокого снижения нагрузки: подача F9 100.2 — 47% от среднего обучения; переходные режимы не моделируются; Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-05-18T09:00:00,abstain,forecast_path_unsupported,,ok,9.694624702228952,,True,9.699999809265137,51.70000076293945,48.50221395129633,355.0,,,,,,,,analyser_disagreement:abstain;economy_vs_quality:quality_priority,Не все горизонты траектории прошли проверку области применимости; Свежие поточные анализаторы серы расходятся; требуется проверка источников,0,,,,,
2026-05-18T15:00:00,abstain,no_admissible_option:cetane,,ok,6.633938593598052,0.014562271024089801,False,5.2780674033708745,51.70000076293945,48.49624978047261,360.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 6.58 мг/кг, P(S > 10) = 1% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-18T21:00:00,abstain,no_admissible_option:cetane,,ok,8.023474977923266,0.06957378666659575,False,7.5973134812564815,51.70000076293945,48.49029669206378,360.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 10%; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 15%; лучший из вариантов (corrective_optimum) даёт 8.02 мг/кг, P(S > 10) = 7% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-19T03:00:00,abstain,no_admissible_option:cetane,,ok,8.124279042079513,0.07790046512662496,False,8.548224987915603,51.70000076293945,48.48435462451961,360.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 12%; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 17%; лучший из вариантов (corrective_optimum) даёт 8.06 мг/кг, P(S > 10) = 7% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-19T09:00:00,abstain,no_admissible_option:cetane,,ok,7.3510137221370595,0.03406599845346425,False,6.838552735534613,51.70000076293945,48.47842351685749,360.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; лучший из вариантов (corrective_optimum) даёт 7.29 мг/кг, P(S > 10) = 3% в пределах модельного шага",0,0.0,4725.0,,,
2026-05-19T15:00:00,abstain,no_admissible_option:cetane+sulfur_risk,,ok,8.367934039459705,0.11168513088081111,False,9.171840693916533,51.70000076293945,48.472503308655156,360.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: cetane: проба старше 60 сут; нужен свежий анализ ЛИМС; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 14%; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 17%; лучший из вариантов (corrective_optimum) даёт 8.30 мг/кг, P(S > 10) = 10% в пределах модельного шага",0,0.0,4725.0,,,
